"Loc_code","Name","Province","Latitude","Longitude","counts","FirstCount","LatestCount","boundary_polygon"
"34251910","Vermont Salt Pan","Western Cape","-34.41054","19.15894","37","1993-01-22","2018-07-08","19.15572946124871,-34.41010916990921,0 19.15569431939855,-34.41028948008437,0 19.15561996389505,-34.41043439156773,0 19.15565104855352,-34.41065052121041,0 19.15572780793555,-34.4107549355871,0 19.15588507914629,-34.4108847371149,0 19.15610960669307,-34.41103957937064,0 19.15625117275671,-34.41122567411173,0 19.15648517217228,-34.4114830526702,0 19.15678917908221,-34.41169816993421,0 19.15710750239028,-34.41191423078933,0 19.15733510138297,-34.41203612371425,0 19.15762032047196,-34.41211442524485,0 19.15784252779872,-34.41207686655703,0 19.15814815927377,-34.41203052956782,0 19.15843629203982,-34.41206273743912,0 19.15872564640604,-34.41207279836905,0 19.15910912434796,-34.41214329473019,0 19.15959041616173,-34.41219392801585,0 19.1599086620168,-34.41218165612326,0 19.16029495474444,-34.41217107097754,0 19.16058654969581,-34.41207674949248,0 19.16084262479386,-34.4118566913082,0 19.1611429089354,-34.41167406497286,0 19.16133812572839,-34.41138518693054,0 19.16160300121551,-34.41108685294665,0 19.16171444356291,-34.41078313654233,0 19.16179111062461,-34.41062627919533,0 19.16180445942946,-34.41036474887432,0 19.16173246299859,-34.41019100882043,0 19.16156633700366,-34.40997941923691,0 19.16124004394304,-34.40991075722594,0 19.16102201723793,-34.40986873682559,0 19.16073535677988,-34.40975710915915,0 19.16064184030311,-34.40965227754115,0 19.16067508098962,-34.40953927776548,0 19.16065501056112,-34.40937909094461,0 19.16051990940622,-34.40929549808517,0 19.16039601894554,-34.40926926250644,0 19.16014640195176,-34.4092622552544,0 19.15987485051771,-34.40918414354462,0 19.15956065297112,-34.40912722041843,0 19.15929901800037,-34.40911776363139,0 19.15902447435018,-34.40908502191248,0 19.15884701607877,-34.40903433333459,0 19.15862613718547,-34.4090277429892,0 19.15846224284165,-34.40898909133765,0 19.15825550941288,-34.40898293781846,0 19.1580753165815,-34.40900006394954,0 19.15794556190718,-34.40910872357815,0 19.15783016540523,-34.40920702396464,0 19.15775694922876,-34.40929615081176,0 19.15765786583746,-34.40935018244946,0 19.15752079094904,-34.40933453800663,0 19.15736930402873,-34.4093295928032,0 19.15722929272864,-34.40938252343911,0 19.15710195359397,-34.40945844842268,0 19.15691816980237,-34.40956668192082,0 19.15679099997018,-34.40964242527561,0 19.15660751949001,-34.409750480232,0 19.15648055856818,-34.40982609891507,0 19.15621423341608,-34.40995404845322,0 19.15604802299551,-34.40999418062598,0 19.15588407213367,-34.41000048154466,0 19.1557873385171,-34.41003155019283,0 19.15572946124871,-34.41010916990921,0"
"34162152","Vleeschbaai","Western Cape","-35.26666","21.86667","3","2015-02-04","2016-02-08",NA
"34051850","Vodacom Golf Village pond","Western Cape","-34.088924","18.820464","0",NA,NA,NA
"34162149","Voelvlei","Western Cape","-34.26006","21.82491","33","1993-01-23","2021-02-02",NA
"34401952","Voelvlei (Bredasdorp)","Western Cape","-34.6705","19.877","16","2017-01-26","2021-01-31","19.8770,-34.6705,0 19.87786,-34.6705,0 19.87786,-34.66964,0 19.8770,-34.66964,0"
"33221903","Voelvlei Dam","Western Cape","-33.36755","19.04182","22","1995-01-19","2020-08-20"," 19.0338712211975,-33.37256761733357,0 19.033714461527324,-33.374519032564834,0 19.033889852260017,-33.37587953301942,0 19.03472427042516,-33.37805525939275,0 19.03432659597229,-33.38038717533505,0 19.035509420743892,-33.38300951450722,0 19.03758832335143,-33.38438547021002,0 19.03880431274729,-33.38501722621306,0 19.03966933906986,-33.39115329844086,0 19.038981768032954,-33.39453289281629,0 19.04240723531302,-33.39703273864074,0 19.045202717011307,-33.39909271302699,0 19.043586736282236,-33.40066748348842,0 19.0433140079233,-33.40348755735727,0 19.050432158891794,-33.40537321357024,0 19.050856271622706,-33.40226553725567,0 19.055098933766203,-33.39846882846974,0 19.059757404063703,-33.39345464876499,0 19.06238534928673,-33.38833027792403,0 19.058922841988988,-33.37560997937474,0 19.059281563509103,-33.37236504570572,0 19.055430318491062,-33.371427788929665,0 19.051937426772383,-33.36771846518255,0 19.05198226696234,-33.36212392519001,0 19.052975426695752,-33.35926343407844,0 19.052773829951093,-33.35478260557324,0 19.051225573582542,-33.34837319375236,0 19.049919498227154,-33.342410900291576,0 19.050143196816407,-33.337592974911104,0 19.04447086171558,-33.33469296611126,0 19.039955734785962,-33.334629908966534,0 19.035514855802375,-33.33562707022837,0 19.026837382641588,-33.341433482029075,0 19.0242161189758,-33.343837497772,0 19.024770586327122,-33.347596298202895,0 19.026967854313284,-33.350980681966234,0 19.03021397158011,-33.35515139728773,0 19.029710137999814,-33.35845219044995,0 19.027797407341154,-33.36011813223675,0 19.028763219337293,-33.36308610442834,0 19.030851160257612,-33.36366610396852,0 19.031260416338796,-33.365296606401124,0 19.03265937128492,-33.367919326567375,0 19.031455554288754,-33.370071829786774,0"
"33571848","Vredenheim Farm Dam","Western Cape","-33.95624","18.80822","22","2004-02-07","2019-12-17","18.80702286228242,-33.95522299779617,0 18.80693331548686,-33.95553536003089,0 18.80694306790893,-33.95618811774717,0 18.80767786315344,-33.95710827050522,0 18.80832853787566,-33.95766849566931,0 18.8119460681996,-33.95602359785895,0 18.8113575419257,-33.95457700693165,0 18.80940816066805,-33.9547356178094,0 18.80792627571238,-33.95493686972402,0 18.80760248538569,-33.95490481812042,0 18.80725864301208,-33.95488174260026,0 18.80713267765229,-33.95498637149907,0 18.80702286228242,-33.95522299779617,0"
"32131821","Wadrif Saltpan","Western Cape","-32.20773","18.34212","46","1998-01-22","2021-01-12"," 18.3425680336793,-32.21401314001081,0 18.34465927762949,-32.21410790612012,0 18.349221605151342,-32.21252177588129,0 18.35305460181428,-32.21205592207992,0 18.35374758588182,-32.2124228317488,0 18.35361157693626,-32.213582189858016,0 18.35604382083784,-32.214351031735774,0 18.36132746037265,-32.21268361820798,0 18.365429714921447,-32.21376652374445,0 18.366697915763325,-32.21399656167068,0 18.36822765397028,-32.214711404446504,0 18.370699848904678,-32.214858707008936,0 18.372010623890446,-32.21572170577119,0 18.37367244813902,-32.2159926429492,0 18.375334272387476,-32.21604246237855,0 18.377509041606913,-32.2156189112842,0 18.37799014089569,-32.21505975266609,0 18.377615071184436,-32.21383305261113,0 18.378434972987065,-32.211956665493084,0 18.37688583737622,-32.21138174114393,0 18.374114634751663,-32.213367452034696,0 18.371754129666442,-32.21178537190674,0 18.368488822564472,-32.21315329897771,0 18.365502870208047,-32.211403570902895,0 18.36139607515679,-32.20922937443496,0 18.356386089570492,-32.21025801226004,0 18.35402410698771,-32.21049257019505,0 18.349972181863677,-32.20818317731118,0 18.345748744166258,-32.2045119855903,0 18.33842195296961,-32.200452774725974,0 18.334440565925206,-32.198965911774266,0 18.332623399376416,-32.197731417466244,0 18.330583069894373,-32.19775997048401,0 18.330892811339026,-32.20031558607532,0 18.33157506027669,-32.20280794468334,0 18.33042868440566,-32.202269175474456,0 18.32918387028508,-32.20313640634907,0 18.327927170560315,-32.20271774276514,0 18.327149476138174,-32.20370820519112,0 18.327358015024174,-32.20467695286934,0 18.328581946950862,-32.20566679346564,0 18.329342825282083,-32.20515113464531,0 18.329424999662023,-32.20464056869039,0 18.331219607188927,-32.20495394222237,0 18.33264005172282,-32.20567855689233,0 18.33344296998075,-32.20876442139626,0 18.336507873129676,-32.209284327380345,0 18.338900715282193,-32.2103721293956,0 18.34054769378099,-32.21287164360903,0"
"34412012","Waenhuiskrans Coastal","Western Cape","-34.6833","20.2","11","2014-01-15","2017-05-03",NA
"34251918","Walker Bay Coastal","Western Cape","-34.4167","19.3","13","2012-11-05","2018-07-04",NA
"33031826","Waterboerskraal Farm Dam","Western Cape","-33.053206","18.434351","1","2013-11-13","2013-11-13",NA
"33391858","Wellington Waste Water Works","Western Cape","-33.65612","18.97538","25","1997-02-08","2017-01-26",NA
"33501905","Wemmershoek Dam","Western Cape","-33.83035","19.08626","1","1998-02-21","1998-02-21",NA
"34002245","Wilderness Lakes: Swartvlei System","Western Cape","-33.99678","22.76026","29","1995-07-20","2009-07-24",NA
"33592240","Wilderness Lakes: Touw System","Western Cape","-33.992038","22.687532","26","1996-07-17","2009-01-28",NA
"34081821","Wildevoelvlei","Western Cape","-34.1361","18.35774","39","1992-01-16","2016-09-01",NA
"33391926","Worcester Wastewater Works","Western Cape","-33.666","19.449","9","2016-07-16","2020-07-18","19.449,-33.666,0 19.44986,-33.666,0 19.44986,-33.66514,0 19.449,-33.66514,0"
"34071828","Zandvlei: Lower Estuary","Western Cape","-34.10481","18.47538","80","2001-01-20","2021-01-23",NA
"34061829","Zandvlei: Marina Da Gama","Western Cape","-34.09226","18.47561","25","2001-07-28","2010-07-31",NA
"34051829","Zandvlei: Sand River Canal","Western Cape","-34.0833","18.4833","1","2002-04-24","2002-04-24",NA
"34061828","Zandvlei: Upper Estuary","Western Cape","-34.09274","18.46936","92","1993-01-09","2021-01-23",NA
"34071827","Zandvlei: Westlake Wetlands","Western Cape","-34.08283","18.45921","74","2001-07-28","2021-01-23",NA
"33541829","Zoarvlei: North","Western Cape","-33.89798","18.48327","10","2005-01-24","2020-08-21",NA
"33551829","Zoarvlei: South","Western Cape","-33.90418","18.48067","11","2005-01-24","2020-08-21",NA
